name,type,category,division,description,url,source,retrieved_at
FPGA/PCB co-design,Product,Model based systems engineering,DI SW EDA,"Xpedition FPGA I/O Optimizer provides correct-by-construction FPGA I/O assignment, allowing layout-based I/O optimization within the PCB design process.",https://www.siemens.com/en-us/products/pcb/model-based-systems-engineering/fpga-pcb-codesign/,sitemap-en-us,2026-06-25T16:58:56+00:00
Multi-Board System Design,Product,Model based systems engineering,DI SW EDA,"XpeditionSystem Designer replaces inefficient manual processes in multi-board systems design with an automated, fully integrated, collaborative workflow.",https://www.siemens.com/en-us/products/pcb/model-based-systems-engineering/multiboard-design/,sitemap-en-us,2026-06-25T16:58:57+00:00
ODB++ resources,Product,Odb plus plus,DI SW EDA,"Read our ODB++ resources including data sheets, documentation, videos, white papers, articles, press releases and FAQs.",https://www.siemens.com/en-us/products/pcb/odb-plus-plus/resources/,sitemap-en-us,2026-06-25T16:58:58+00:00
DC Drop Analysis,Product,Power integrity,DI SW EDA,HyperLynx DC Drop analysis helps you perform DC PDN design and verification to ensure designs operate reliably.,https://www.siemens.com/en-us/products/pcb/hyperlynx/power-integrity/hyperlynx-dc-drop/,sitemap-en-us,2026-06-25T16:58:59+00:00
AC Decoupling Analysis,Product,Power integrity,DI SW EDA,HyperLynx AC Decoupling Analysis models and analyzes PCB Power Delivery Networks (PDNs) to ensure adequate voltage and current is provided.,https://www.siemens.com/en-us/products/pcb/hyperlynx/power-integrity/hyperlynx-pi-ac-decoupling-analysis/,sitemap-en-us,2026-06-25T16:59:00+00:00
HyperLynx PDN Decoupling Optimizer,Product,Power integrity,DI SW EDA,The HyperLynx PDN Decoupling Optimizer performs post-layout optimization of decoupling capacitor values and locations.,https://www.siemens.com/en-us/products/pcb/hyperlynx/power-integrity/hyperlynx-pi-power-distribution-network-optimization/,sitemap-en-us,2026-06-25T16:59:02+00:00
What’s new in HyperLynx - 2409,Product,Hyperlynx,DI SW EDA,Discover the new features and capabilities of the 2409 release for HyperLynx.,https://www.siemens.com/en-us/products/pcb/hyperlynx/release-highlights-2409/,sitemap-en-us,2026-06-25T16:59:03+00:00
HyperLynx Schematic Analysis,Product,Hyperlynx,DI SW EDA,"Fast efficient schematic verification. Find problems faster and easier than simulation, avoid downstream problems, large device model library",https://www.siemens.com/en-us/products/pcb/hyperlynx/schematic-analysis/,sitemap-en-us,2026-06-25T16:59:04+00:00
HyperLynx Advanced Solvers,Product,Hyperlynx,DI SW EDA,HyperLynx Advanced Solvers (HLAS) are a complete family of Electromagnetic (EM) simulation tools for PCB and IC packaging applications.,https://www.siemens.com/en-us/products/pcb/hyperlynx/advanced-solvers/,sitemap-en-us,2026-06-25T16:59:05+00:00
HyperLynx Design Space Exploration,Product,Advanced solvers,DI SW EDA,HyperLynx Design Space Exploration provides advanced design optimization when the number of simulation cases to be investigated exceeds what is practical.,https://www.siemens.com/en-us/products/pcb/hyperlynx/advanced-solvers/design-space-exploration/,sitemap-en-us,2026-06-25T16:59:06+00:00
HyperLynx Full-wave solver,Product,Advanced solvers,DI SW EDA,The HyperLynx Full-Wave Solver is a boundary element solver used for simulating the high frequency behavior of 3D electromagnetic structures.,https://www.siemens.com/en-us/products/pcb/hyperlynx/advanced-solvers/full-wave-solver/,sitemap-en-us,2026-06-25T16:59:07+00:00
HyperLynx Quasi-Static Solver,Product,Advanced solvers,DI SW EDA,"HyperLynx Quasi-Static Solver for frequency-dependent resistance, inductance, capacitance and conductance values for lumped-element and IC package models",https://www.siemens.com/en-us/products/pcb/hyperlynx/advanced-solvers/quasi-static-solver/,sitemap-en-us,2026-06-25T16:59:08+00:00
HyperLynx Analog Mixed Signal Simulation,Product,Hyperlynx,DI SW EDA,HyperLynx Analog Mixed Signal Analysis expands standard SPICE-based circuit analysis to leverage industry advances in PCB modeling and simulation.,https://www.siemens.com/en-us/products/pcb/hyperlynx/analog-mixed-signal/,sitemap-en-us,2026-06-25T16:59:09+00:00
HyperLynx Design Rule Check,Product,Hyperlynx,DI SW EDA,"HyperLynx DRC replaces traditional, visual post-layout inspection with fast, automated design rule checking.",https://www.siemens.com/en-us/products/pcb/hyperlynx/electrical-design-rule-check/,sitemap-en-us,2026-06-25T16:59:10+00:00
HyperLynx Power Integrity,Product,Hyperlynx,DI SW EDA,HyperLynx Power Integrity is a complete Power Integrity (PI) solution that ensures electronic circuits operate reliably and efficiently.,https://www.siemens.com/en-us/products/pcb/hyperlynx/power-integrity/,sitemap-en-us,2026-06-25T16:59:11+00:00
Keeping warm and cool,Product,More sustainable world,DI SW PLM,"Heating, cooling and air conditioning comes at the cost of 3.6 billion tonnes of GHG a year. How is Simcenter helping create carbon-free thermal comfort?",https://www.siemens.com/en-us/products/simcenter/more-sustainable-world/keeping-warm-cool/,sitemap-en-us,2026-06-25T16:59:13+00:00
"NX for manufacturing webinars, white papers, ebooks and more",Product,Nx manufacturing,DI SW PLM,"Discover information about NX for manufacturing solutions through webinars, blogs, news, white papers, podcasts, ebooks, community forums and more.",https://www.siemens.com/en-us/products/nx-manufacturing/asset-library/,sitemap-en-us,2026-06-25T16:59:14+00:00
Tessent LogicBIST,Product,Test,DI SW EDA,Tessent LogicBIST is the industry’s leading built-in self-test solution for testing the digital logic components of integrated circuits,https://www.siemens.com/en-us/products/ic/tessent/test/logicbist/,sitemap-en-us,2026-06-25T16:59:15+00:00
Tessent SiliconInsight,Product,Yield learning,DI SW EDA,"Tessent SiliconInsight is an automated interactive environment for test bring-up, debug and silicon characterization of devices.",https://www.siemens.com/en-us/products/ic/tessent/yield-learning/siliconinsight/,sitemap-en-us,2026-06-25T16:59:16+00:00
Tessent YieldInsight,Product,Yield learning,DI SW EDA,Tessent YieldInsight statistically analyzes diagnosis data to identify and separate systematic yield limiters before any failure analysis is done.,https://www.siemens.com/en-us/products/ic/tessent/yield-learning/yieldinsight/,sitemap-en-us,2026-06-25T16:59:17+00:00
Tessent BoundaryScan,Product,Test,DI SW EDA,Tessent BoundaryScan automates adding IEEE 1149.1 standard boundary scan support to ICs.,https://www.siemens.com/en-us/products/ic/tessent/test/boundaryscan/,sitemap-en-us,2026-06-25T16:59:19+00:00
Tessent DefectSim,Product,Test,DI SW EDA,"Tessent DefectSim is a transistor-level defect simulator for analog, mixed-signal (AMS), and non-scan digital circuits.",https://www.siemens.com/en-us/products/ic/tessent/test/defectsim/,sitemap-en-us,2026-06-25T16:59:20+00:00
Tessent FastScan,Product,Test,DI SW EDA,"Tessent FastScan is the industry’s premier ATPG tool, creating high quality tests for ASICs and ICs using full or structured partial scan.",https://www.siemens.com/en-us/products/ic/tessent/test/fastscan/,sitemap-en-us,2026-06-25T16:59:21+00:00
Tessent IJTAG,Product,Test,DI SW EDA,Tessent IJTAG automates the use of IEEE 1687,https://www.siemens.com/en-us/products/ic/tessent/test/ijtag/,sitemap-en-us,2026-06-25T16:59:22+00:00
Tessent AnalogTest,Product,Test,DI SW EDA,Tessent AnalogTest reduces analog test pattern development and verification from engineering months to engineering hours.,https://www.siemens.com/en-us/products/ic/tessent/test/analogtest/,sitemap-en-us,2026-06-25T16:59:23+00:00
PowerPro RTL Power Estimation,Product,Powerpro,DI SW EDA,PowerPro’s RTL Power Estimation tool's unique hybrid-synthesis approach creates physical-aware design representation optimized for power estimation accuracy.,https://www.siemens.com/en-us/products/ic/powerpro/rtl-power-estimation/,sitemap-en-us,2026-06-25T16:59:24+00:00
Precision FPGA Synthesis,Product,Ic,DI SW EDA,"Precision offers vendor-independent FPGA synthesis. It provides best-in-class performance and area, high-reliability design capabilities and tight links to simu",https://www.siemens.com/en-us/products/ic/precision/,sitemap-en-us,2026-06-25T16:59:25+00:00
Precision Hi-Rel,Product,Precision,DI SW EDA,Precision Hi-Rel provides synthesis-based Single Event Effects (SEE) mitigation for safety-critical and high-reliability applications.,https://www.siemens.com/en-us/products/ic/precision/hi-rel/,sitemap-en-us,2026-06-25T16:59:26+00:00
Precision RTL Plus,Product,Precision,DI SW EDA,Precision RTL Plus is Siemens EDA’s flagship FPGA synthesis and validation solution.,https://www.siemens.com/en-us/products/ic/precision/rtl-plus/,sitemap-en-us,2026-06-25T16:59:27+00:00
PowerPro Guided Power Optimization,Product,Powerpro,DI SW EDA,"PowerPro’s Guided Power Optimization helps find sources of wasted power in your design by performing structural, functional and sequential analysis.",https://www.siemens.com/en-us/products/ic/powerpro/guided-power-optimization/,sitemap-en-us,2026-06-25T16:59:28+00:00
PowerPro Power Analysis & Optimization Resource Library,Product,Powerpro,DI SW EDA,PowerPro Power Analysis & Power Optimization helps meet power budgets & deliver energy efficient IPs by enabling low-power RTL development in the design cycle.,https://www.siemens.com/en-us/products/ic/powerpro/resources/,sitemap-en-us,2026-06-25T16:59:29+00:00
mPower Digital,Product,Mpower,DI SW EDA,The mPower Digital solution provides digital power integrity analysis with scalability to enable design teams to analyze designs quickly and accurately.,https://www.siemens.com/en-us/products/ic/mpower/mpower-digital/,sitemap-en-us,2026-06-25T16:59:30+00:00
mPower Analog,Product,Mpower,DI SW EDA,The mPower Analog tool brings power integrity scalability to transistor-level designs to enable static and dynamic power analysis on large analog circuits.,https://www.siemens.com/en-us/products/ic/mpower/mpower-analog/,sitemap-en-us,2026-06-25T16:59:32+00:00
Photonic Design Resources,Product,Photonic,DI SW EDA,"Discover more about Siemens photonic design solutions in our resource library:  success stories, white papers, on-demand webinars, and video demonstrations.",https://www.siemens.com/en-us/products/ic/ic-custom/photonic/resources/,sitemap-en-us,2026-06-25T16:59:33+00:00
L-Edit Photonics,Product,Photonic,DI SW EDA,"L-Edit Photonics helps you design your photonic integrated circuit in a layout centric flow, using either a drag and drop or a script-driven methodology.",https://www.siemens.com/en-us/products/ic/ic-custom/photonic/l-edit-photonics/,sitemap-en-us,2026-06-25T16:59:34+00:00
MEMS Design,Product,Mems design,DI SW EDA,"Discover how MEMS designers benefit from a unified environment that supports MEMS device design, as well as component libraries enabling reuse.",https://www.siemens.com/en-us/products/ic/ic-custom/mems-design/mems/,sitemap-en-us,2026-06-25T16:59:35+00:00
Custom IC Design Resources,Product,Ams,DI SW EDA,"Discover more about Siemens custom IC design solutions - including success stories, white papers, on-demand webinars and video demonstrations.",https://www.siemens.com/en-us/products/ic/ic-custom/ams/resources/,sitemap-en-us,2026-06-25T16:59:37+00:00
Custom IC Layout,Product,Ams,DI SW EDA,"Custom IC schematic driven layout for analog mixed signal design built on standards, OpenAccess, iPDK and TCL.",https://www.siemens.com/en-us/products/ic/ic-custom/ams/l-edit-ic/,sitemap-en-us,2026-06-25T16:59:38+00:00
Custom IC Design Flow,Product,Ic custom,DI SW EDA,"A complete environment for analog mixed-signal and custom IC design to capture, implement, and drive simulation, physical verification broad foundry support.",https://www.siemens.com/en-us/products/ic/ic-custom/ams/,sitemap-en-us,2026-06-25T16:59:39+00:00
Digital Implementation,Product,Ams,DI SW EDA,Simplifying the digital implementation process for the analog designers,https://www.siemens.com/en-us/products/ic/ic-custom/ams/digital-implementer/,sitemap-en-us,2026-06-25T16:59:40+00:00
Circuit Design,Product,Ams,DI SW EDA,"Analog mixed-signal design flow providing design capture, simulation set-up, launch and results analysis verification.",https://www.siemens.com/en-us/products/ic/ic-custom/ams/design/,sitemap-en-us,2026-06-25T16:59:41+00:00
"Custom IC, MEMS & Photonic Design",Product,Ic,DI SW EDA,Analog Mixed Signal Custom IC Design including support for MEMS and integrated photonic designs,https://www.siemens.com/en-us/products/ic/ic-custom/,sitemap-en-us,2026-06-25T16:59:42+00:00
Teamcenter Share for Process Preparation,Product,Process preparation software,DI SW PLM,Teamcenter Share for Process Preparation in the Tecnomatix portfolio is a cloud-based app that enables secure collaboration.,https://www.siemens.com/en-us/products/tecnomatix/process-preparation-software/teamcenter-share/,sitemap-en-us,2026-06-25T16:59:43+00:00
Tessent test resources,Product,Testkompress,DI SW EDA,Resources for Tessent Logic and Memory Test products | Siemens Digital Industries Software,https://www.siemens.com/en-us/products/ic/tessent/test/testkompress/resources/,sitemap-en-us,2026-06-25T16:59:45+00:00
Tessent TestKompress,Product,Test,DI SW EDA,Achieve the highest quality embedded deterministic scan test with the lowest manufacturing test cost using Tessent TestKompress.,https://www.siemens.com/en-us/products/ic/tessent/test/testkompress/,sitemap-en-us,2026-06-25T16:59:46+00:00
Tessent Streaming Scan Network,Product,Test,DI SW EDA,Tessent Streaming Scan Network packetizes test data to dramatically reduce DFT implementation effort and reduce manufacturing test cost.,https://www.siemens.com/en-us/products/ic/tessent/test/streamingscan/,sitemap-en-us,2026-06-25T16:59:47+00:00
Tessent ScanPro,Product,Test,DI SW EDA,Tessent ScanPro provides advanced scan DFT features that maximize the performance of scan-based test,https://www.siemens.com/en-us/products/ic/tessent/test/scanpro/,sitemap-en-us,2026-06-25T16:59:48+00:00
Tessent Platform,Product,Test,DI SW EDA,Tessent Platform reduces DFT implementation effort with an optimal automation of the Tessent Shell flow for hierarchical DFT.,https://www.siemens.com/en-us/products/ic/tessent/test/platform/,sitemap-en-us,2026-06-25T16:59:49+00:00
Kineo 3D Nesting,Product,Kineo,DI SW PLM,Kineo 3D Nesting software component is designed  to generate optimized layouts for 3D printing or filling in containers,https://www.siemens.com/en-us/products/plm-components/kineo/3d-nesting/,sitemap-en-us,2026-06-25T16:59:50+00:00
Kineo 2D Nesting,Product,Kineo,DI SW PLM,Kineo 2D Nesting software component is designed  to generate optimized layouts for the two-dimensional cutting of fabrication materials,https://www.siemens.com/en-us/products/plm-components/kineo/2d-nesting/,sitemap-en-us,2026-06-25T16:59:51+00:00
Library Characterization,Product,Verification and validation,DI SW EDA,Production proven library characterization powered by machine learning,https://www.siemens.com/en-us/products/ic/verification-and-validation/library-characterization/,sitemap-en-us,2026-06-25T16:59:52+00:00
Debug & Functional Coverage Verification Challenges,Product,Verification and validation,DI SW EDA,Debug is one of the most important verification technologies and is critical for achieving productivity in today's complex designs.,https://www.siemens.com/en-us/products/ic/verification-and-validation/debug-coverage/,sitemap-en-us,2026-06-25T16:59:53+00:00
Symphony Platform Resource Library,Product,Symphony,DI SW EDA,Explore Symphony Mixed-Signal Platform Resources.,https://www.siemens.com/en-us/products/ic/symphony/resources/,sitemap-en-us,2026-06-25T16:59:54+00:00
Solido Generative & Agentic AI,Product,Solido,DI SW EDA,"Enables advanced generative and agentic AI to transform custom IC design workflows, delivering significant productivity gains.",https://www.siemens.com/en-us/products/ic/solido/solido-generative-agentic-ai/,sitemap-en-us,2026-06-25T16:59:55+00:00
Solido Solutions,Product,Ic,DI SW EDA,"The Solido variation-aware design, IP validation, library characterization and simulation solutions, powered by proprietary AI-enabled technologies.",https://www.siemens.com/en-us/products/ic/solido/,sitemap-en-us,2026-06-25T16:59:56+00:00
Insights Hub partners,Product,Insights hub,DI SW PLM,Our partners are innovators at the forefront of the IoT revolution and are accelerating the IoT digital transformation. Become and Insights Hub partner today.,https://www.siemens.com/en-us/products/insights-hub/partners/,sitemap-en-us,2026-06-25T16:59:57+00:00
IC Packaging Design & Verification Resource Library,Product,Software,DI SW EDA,"Discover more about IC packaging design & Verification with our resource library including white papers, webinars, videos and fact sheets.",https://www.siemens.com/en-us/products/ic-packaging/software/resources/,sitemap-en-us,2026-06-25T16:59:58+00:00
IC Package Simulation,Product,Software,DI SW EDA,"Explore a complete IC packaging simulation for the modeling and analysis of die/package coupling, parasitics, SI/PDN performance, and thermal conditions.",https://www.siemens.com/en-us/products/ic-packaging/software/package-simulation/,sitemap-en-us,2026-06-25T16:59:59+00:00
Package Signoff with Calibre & HyperLynx,Product,Package signoff,DI SW EDA,"Comprehensive 2.5/3D IC package assembly physical verification and signoff capabilities ensures yield, performance and time-to-market goals.",https://www.siemens.com/en-us/products/ic-packaging/software/package-signoff/features-1/,sitemap-en-us,2026-06-25T17:00:00+00:00
System-Level IC Package Signoff,Product,Software,DI SW EDA,"When performance and time-to-market control potential profitability, using Calibre nmDRC for your physical verification enables success.",https://www.siemens.com/en-us/products/ic-packaging/software/package-signoff/,sitemap-en-us,2026-06-25T17:00:01+00:00
What’s new in Xpedition IC Packaging - VX.2.12,Product,Ic packaging,DI SW EDA,"Xpedition IC Packaging VX.2.12 delivers capabilities targeting heterogeneous integration and the prototyping, planning, design and verification.",https://www.siemens.com/en-us/products/ic-packaging/release-highlights-2-12/,sitemap-en-us,2026-06-25T17:00:03+00:00
Efficient integration of High Bandwidth Memory (HBM)​,Product,Ic packaging,DI SW EDA,Automation and intelligent design-IP replication enables designers to have an increased likelihood of meeting High Bandwidth Memory design schedules.,https://www.siemens.com/en-us/products/ic-packaging/high-bandwidth-memory/,sitemap-en-us,2026-06-25T17:00:04+00:00
IC package designer productivity and efficiency,Product,Ic packaging,DI SW EDA,IC packaging automation and intelligent design-IP replication enables designers to have an increased likelihood of meeting design performance and quality target,https://www.siemens.com/en-us/products/ic-packaging/designer-productivity-efficiency/,sitemap-en-us,2026-06-25T17:00:05+00:00
Concurrent team-based semiconductor package design,Product,Ic packaging,DI SW EDA,The complexity of emerging semiconductor packages require multiple skilled design resources to work concurrently to meet schedules and manage developmental cost,https://www.siemens.com/en-us/products/ic-packaging/concurrent-team-based-design/,sitemap-en-us,2026-06-25T17:00:06+00:00
Contact EDA Services,Product,Eda consulting services,DI SW EDA,Contact our EDA Services account technical manager team,https://www.siemens.com/en-us/products/eda-consulting-services/contact/,sitemap-en-us,2026-06-25T17:00:07+00:00
Siemens EDA Consulting Services,Product,Products,DI SW EDA,Learn more about our portfolio of service offerings that maximize your project's impact by addressing your complex technology and enterprise challenges.,https://www.siemens.com/en-us/products/eda-consulting-services/,sitemap-en-us,2026-06-25T17:00:08+00:00
FPGA Verification Made Modern 2021,Product,Questa one,DI SW EDA,"This series of webinars improve your verification results with modern technologies, Siemens EDA with our partner Trias and professionals from the FPGA area.",https://www.siemens.com/en-us/products/ic/questa-one/webinar-series/,sitemap-en-us,2026-06-25T17:00:09+00:00
Questa One VIQ Verification Insight,Product,Verification iq,DI SW EDA,"Verification Insight is a collaborative custom dashboard tool capturing verification data through real-time analytics, improving decision-making and efficiency.",https://www.siemens.com/en-us/products/ic/questa-one/verification-iq/verification-insight/,sitemap-en-us,2026-06-25T17:00:10+00:00
Questa One VIQ Coverage Analyzer,Product,Verification iq,DI SW EDA,"Coverage Analyzer verification coverage closure uses analytics to tackle closure problems. Teams collaborate with URL sharing, exclusion flows and much more.",https://www.siemens.com/en-us/products/ic/questa-one/verification-iq/coverage-analyzer/,sitemap-en-us,2026-06-25T17:00:11+00:00
Avery Verification IP Resource Library,Product,Verification ip,DI SW EDA,"View the latest Avery Verification IP resources; protocols, memory models and more.",https://www.siemens.com/en-us/products/ic/questa-one/verification-ip/resource-library/,sitemap-en-us,2026-06-25T17:00:12+00:00
Questa One Sim,Product,Simulation,DI SW EDA,"Questa One Sim is an evolution of the functional simulator. Questa One Sim brings Faster Engines, enables Faster Engineers using Fewer Workloads.",https://www.siemens.com/en-us/products/ic/questa-one/simulation/questa-one-sim/,sitemap-en-us,2026-06-25T17:00:13+00:00
Questa One Sim CX,Product,Simulation,DI SW EDA,Questa One Sim CX offers a coverage-driven simulation approach to accelerate coverage closure of hard to hit coverage goals.,https://www.siemens.com/en-us/products/ic/questa-one/simulation/coverage-acceleration/,sitemap-en-us,2026-06-25T17:00:14+00:00
ModelSim Student Edition Unavailable,Product,Questa one,DI SW EDA,ModelSim Student Edition is not currently available for download.,https://www.siemens.com/en-us/products/ic/questa-one/modelsim-student-edition-unavailable/,sitemap-en-us,2026-06-25T17:00:16+00:00
Questa FPU,Product,Formal verification,DI SW EDA,"The Questa FPU application significantly minimizes verification workload, ensuring accurate alignment of floating-point implementations with desired outcomes.",https://www.siemens.com/en-us/products/ic/questa-one/formal-verification/verify-fpu/,sitemap-en-us,2026-06-25T17:00:17+00:00
Questa HL-SystemC,Product,Formal verification,DI SW EDA,High-level design verification with Questa HL-SYC expansion helps eliminate bugs before synthesis by starting verification earlier in the flow.,https://www.siemens.com/en-us/products/ic/questa-one/formal-verification/hl-syc/,sitemap-en-us,2026-06-25T17:00:18+00:00
Questa GapFree,Product,Formal verification,DI SW EDA,Questa GapFree optimizes quality of digital designs by proving all functionality for all inputs leading to unprecedented low bug escape rates.,https://www.siemens.com/en-us/products/ic/questa-one/formal-verification/gap-free/,sitemap-en-us,2026-06-25T17:00:19+00:00
"Questa Check X - Automated, Exhaustive X-state Verification",Product,Formal verification,DI SW EDA,"The automated Questa Check X app analyses your RTL design, then uses formal engines to exhaustively identify ‘X’ propagation issues in your RTL.",https://www.siemens.com/en-us/products/ic/questa-one/formal-verification/check-x/,sitemap-en-us,2026-06-25T17:00:20+00:00
Questa One Smart Creation,Product,Ai ml,DI SW EDA,Automate generation of verification artifacts with genAI trained on open source and synthetic data to deliver outputs based on predefined rules & specifications,https://www.siemens.com/en-us/products/ic/questa-one/ai-ml/smart-creation/,sitemap-en-us,2026-06-25T17:00:21+00:00
Questa ADMS analog and mixed-signal simulation,Product,Questa one,DI SW EDA,The Questa ADMS tool gives designers a comprehensive simulation environment for verifying complex analog/mixed-signal (AMS) system-on-chip (SoC) designs.,https://www.siemens.com/en-us/products/ic/questa-one/adms/,sitemap-en-us,2026-06-25T17:00:22+00:00
Veloce interfaces - virtual 5G,Product,Hav,DI SW EDA,"Veloce virtual 5G fronthaul is a complete virtual solution for verifying radio unit, distributed unit and/or central unit design interfaces.",https://www.siemens.com/en-us/products/ic/hav/virtual-5g-interfaces/,sitemap-en-us,2026-06-25T17:00:23+00:00
Veloce workflow acceleration,Product,Hav,DI SW EDA,Veloce workflow acceleration replay and restore capabilities cut down on time and resource usage by reducing testbench reruns.,https://www.siemens.com/en-us/products/ic/hav/veloce-workflow-acceleration/,sitemap-en-us,2026-06-25T17:00:24+00:00
Veloce interfaces,Product,Hav,DI SW EDA,"Veloce interfaces deliver high-performance, scalable and flexible connectivity solutions for advanced verification environments.",https://www.siemens.com/en-us/products/ic/hav/veloce-interfaces/,sitemap-en-us,2026-06-25T17:00:25+00:00
Veloce Markets,Product,Hav,DI SW EDA,The Veloce ecosystem delivers tailored solutions for target markets by understanding the unique needs of each industry.,https://www.siemens.com/en-us/products/ic/hav/veloce-industry-solutions/,sitemap-en-us,2026-06-25T17:00:26+00:00
Veloce Strato Plus Emulation Platform for IC Verification.,Product,Veloce,DI SW EDA,Veloce Strato Plus Emulation Platform for IC verification,https://www.siemens.com/en-us/products/ic/hav/veloce/strato-plus/,sitemap-en-us,2026-06-25T17:00:28+00:00
Veloce proFPGA software prototyping.,Product,Veloce,DI SW EDA,Veloce proFPGA software prototyping,https://www.siemens.com/en-us/products/ic/hav/veloce/profpga/,sitemap-en-us,2026-06-25T17:00:29+00:00
Veloce Primo Enterprise Platform.,Product,Veloce,DI SW EDA,Veloce Primo Enterprise Platform,https://www.siemens.com/en-us/products/ic/hav/veloce/primo/,sitemap-en-us,2026-06-25T17:00:30+00:00
Veloce - IC Emulation and Prototyping.,Product,Hav,DI SW EDA,"Veloce is the leading hardware, software, and validation system for IC Verification, software and systems prototyping",https://www.siemens.com/en-us/products/ic/hav/veloce/,sitemap-en-us,2026-06-25T17:00:31+00:00
Veloce Protocol Solutions,Product,Hav,DI SW EDA,Veloce Protocol Solutions enable pre-silicon verification of SoCs with multiple interfaces connected to peripherals and host devices,https://www.siemens.com/en-us/products/ic/hav/protocols/,sitemap-en-us,2026-06-25T17:00:32+00:00
Veloce addresses networking,Product,Hav,DI SW EDA,"Veloce offers a comprehensive verification portfolio for the communications market, including in-circuit speed bridges and virtual solutions.",https://www.siemens.com/en-us/products/ic/hav/networking/,sitemap-en-us,2026-06-25T17:00:33+00:00
Innexis Virtual System Interconnect,Product,Innexis,DI SW EDA,"Innexis virtual system interconnect links hardware platforms, communication protocols and system modeling tools for the simulation of digital twin platforms.",https://www.siemens.com/en-us/products/ic/hav/innexis/virtual-system-interconnect/,sitemap-en-us,2026-06-25T17:00:34+00:00
Innexis Developer Pro,Product,Innexis,DI SW EDA,Innexis Developer Pro is a suite of tools that offers a unified environment for seamless collaboration between software and hardware teams.,https://www.siemens.com/en-us/products/ic/hav/innexis/developer-pro/,sitemap-en-us,2026-06-25T17:00:35+00:00
Innexis CodeBench,Product,Innexis,DI SW EDA,Innexis CodeBench is a complete software development and analysis solution that enables you to see the entire picture of the performance of software workloads.,https://www.siemens.com/en-us/products/ic/hav/innexis/codebench/,sitemap-en-us,2026-06-25T17:00:36+00:00
Innexis shift-left software,Product,Hav,DI SW EDA,Innexis is a portfolio of innovative software solutions addressing customer demand for shift-left software in the early phases of IC development.,https://www.siemens.com/en-us/products/ic/hav/innexis/,sitemap-en-us,2026-06-25T17:00:37+00:00
Veloce addresses hyperscaler,Product,Hav,DI SW EDA,Veloce PCIe composite device (PCD) plays a pivotal role in enabling a thriving hyperscaler ecosystem in partnership with Arm.,https://www.siemens.com/en-us/products/ic/hav/hyperscaler/,sitemap-en-us,2026-06-25T17:00:39+00:00
Veloce addresses government and aerospace,Product,Hav,DI SW EDA,"Veloce offers a hardware assisted verification portfolio for the government and aerospace market, including in-circuit speed bridges and virtual solutions.",https://www.siemens.com/en-us/products/ic/hav/government-and-aerospace/,sitemap-en-us,2026-06-25T17:00:40+00:00
Veloce vProbe App,Product,Apps,DI SW EDA,Veloce vProbe enables software developers and validation teams to shift-left their firmware/embedded software validation.,https://www.siemens.com/en-us/products/ic/hav/apps/veloce-vprobe/,sitemap-en-us,2026-06-25T17:00:41+00:00
Veloce Visualizer App,Product,Apps,DI SW EDA,"Veloce Visualizer is a debug platform for today’s functional verification challenges delivering a high-performance debug for block level, IP and full-chip SoCs",https://www.siemens.com/en-us/products/ic/hav/apps/veloce-visualizer/,sitemap-en-us,2026-06-25T17:00:42+00:00
Veloce Fault App,Product,Apps,DI SW EDA,"Veloce Fault helps drive successful safety IC campaigns through Safety Analysis, Safe Logic Insertion and Safety Verification.",https://www.siemens.com/en-us/products/ic/hav/apps/fault/,sitemap-en-us,2026-06-25T17:00:43+00:00
Veloce Enterprise Server App,Product,Apps,DI SW EDA,The Veloce Enterprise Server App is an essential tool for hardware design teams looking to monitor and maximize their use of Veloce HAV resources,https://www.siemens.com/en-us/products/ic/hav/apps/enterprise-server/,sitemap-en-us,2026-06-25T17:00:44+00:00
Optical proximity correction for curvilinear mask patterns.,Product,Curvilinear data preparation,DI SW EDA,Learn how Calibre nmCLOPC generates curvilinear masks faster and with high fidelity.,https://www.siemens.com/en-us/products/ic/calibre-manufacturing/curvilinear-data-preparation/nmclopc/,sitemap-en-us,2026-06-25T17:00:45+00:00
SLEC System,Product,Hls verification,DI SW EDA,Formally verify the correctness of hand-written RTL vs High-Level models in C++ or SystemC using Sequential Logic Equivalence Checking with SLEC.,https://www.siemens.com/en-us/products/ic/catapult-high-level-synthesis/hls-verification/slec/,sitemap-en-us,2026-06-25T17:00:46+00:00
Calibre nmCLBIAS for curvilinear pre-OPC retargeting/biasing,Product,Curvilinear data preparation,DI SW EDA,Learn how the Calibre nmCLBIAS software performs smooth biasing and quality rule-based retargeting for curvilinear designs.,https://www.siemens.com/en-us/products/ic/calibre-manufacturing/curvilinear-data-preparation/nmclbias/,sitemap-en-us,2026-06-25T17:00:47+00:00
Calibre nmCLMPC ensures mask pattern fidelity for curvilinear masks,Product,Curvilinear data preparation,DI SW EDA,Learn more about the Calibre nmCLMPC solution for processing curvilinear masks.,https://www.siemens.com/en-us/products/ic/calibre-manufacturing/curvilinear-data-preparation/nmclmpc/,sitemap-en-us,2026-06-25T17:00:48+00:00
Calibre CMPAnalyser,Product,Design for manufacturing,DI SW EDA,The Calibre CMPAnalyzer tool simulates the thickness of each layer in a layout after Chemical Mechanical Polishing (CMP) to modify the design.,https://www.siemens.com/en-us/products/ic/calibre-design/design-for-manufacturing/cmp-analyzer/,sitemap-en-us,2026-06-25T17:00:50+00:00
